purchase_order_item_id,purchase_order_id,raw_material_id,quantity,unit_cost,line_total
30231,12259,167,2078.0,111.38,231447.64
30232,12259,116,1945.28,36.91,71800.28
30233,12259,166,3619.23,241.08,872523.97
30234,12260,135,2121.97,208.97,443428.07
30235,12260,129,1798.0,21.27,38243.46
30236,12260,245,1940.86,418.5,812249.91
30237,12260,57,401.83,125.21,50313.13
30238,12260,280,2219.0,55.25,122599.75
30239,12260,159,795.93,115.84,92200.53
30240,12261,267,3977.0,368.02,1463615.54
30241,12261,150,4540.23,85.48,388098.86
30242,12262,36,2579.59,410.18,1058096.23
30243,12262,181,1759.98,243.09,427833.54
30244,12263,105,310.0,427.44,132506.4
30245,12263,147,3883.0,126.76,492209.08
30246,12263,270,674.51,209.82,141525.69
30247,12263,41,4362.38,189.95,828634.08
30248,12263,81,4203.02,383.93,1613665.47
30249,12264,112,4587.11,223.2,1023842.95
30250,12264,223,2269.0,111.36,252675.84
30251,12265,5,4753.0,446.86,2123925.58
30252,12265,127,3447.08,80.03,275869.81
30253,12265,148,2086.0,363.37,757989.82
30254,12266,10,351.73,284.34,100010.91
30255,12266,213,4887.0,301.88,1475287.56
30256,12266,34,2516.52,309.07,777780.84
30257,12267,256,1841.78,65.48,120599.75
30258,12267,194,3885.55,48.5,188449.18
30259,12267,121,1711.06,289.47,495300.54
30260,12268,73,3036.18,303.25,920721.58
30261,12268,203,2084.06,237.46,494880.89
30262,12269,87,1299.49,15.87,20622.91
30263,12269,204,3908.37,186.45,728715.59
30264,12269,288,4810.54,402.57,1936579.09
30265,12270,211,3217.94,118.28,380617.94
30266,12270,37,4485.88,370.67,1662781.14
30267,12270,156,2500.71,209.75,524523.92
30268,12270,202,978.88,38.86,38039.28
30269,12270,182,3542.43,265.32,939877.53
30270,12271,87,761.25,15.87,12081.04
30271,12271,288,714.41,402.57,287600.03
30272,12271,204,2570.54,186.45,479277.18
30273,12272,149,3624.0,337.47,1222991.28
30274,12272,134,2188.06,56.92,124544.38
30275,12272,77,1767.09,303.19,535764.02
30276,12272,209,4784.0,389.88,1865185.92
30277,12273,146,3506.0,30.3,106231.8
30278,12273,178,2029.0,355.76,721837.04
30279,12273,142,4181.0,283.67,1186024.27
30280,12274,199,2944.0,130.44,384015.36
30281,12275,198,541.47,86.4,46783.01
30282,12275,125,4314.69,214.86,927054.29
30283,12276,154,1363.94,279.36,381030.28
30284,12277,214,2875.66,418.43,1203262.41
30285,12277,18,3769.39,427.83,1612658.12
30286,12278,289,1848.0,355.5,656964.0
30287,12278,38,2937.0,427.56,1255743.72
30288,12278,144,1965.39,393.49,773361.31
30289,12278,25,4716.95,160.95,759193.1
30290,12279,171,2327.16,146.97,342022.71
30291,12279,177,4966.78,306.56,1522616.08
30292,12279,12,2675.73,206.18,551682.01
30293,12279,229,3127.0,218.07,681904.89
30294,12280,122,3388.06,84.3,285613.46
30295,12280,183,4278.0,336.21,1438306.38
30296,12280,23,1327.82,87.09,115639.84
30297,12280,208,3688.0,436.35,1609258.8
30298,12281,200,4998.45,80.5,402375.22
30299,12282,101,2198.0,353.29,776531.42
30300,12282,111,393.37,441.07,173503.71
30301,12283,43,2253.0,390.13,878962.89
30302,12283,151,3136.0,96.58,302874.88
30303,12283,119,1293.01,70.9,91674.41
30304,12284,228,3789.0,72.0,272808.0
30305,12285,178,4963.0,355.76,1765636.88
30306,12285,142,1398.0,283.67,396570.66
30307,12285,146,3160.0,30.3,95748.0
30308,12286,168,1002.52,123.35,123660.84
30309,12286,241,1638.0,269.25,441031.5
30310,12286,51,2496.0,173.26,432456.96
30311,12286,251,1067.0,84.01,89638.67
30312,12286,234,1980.0,31.33,62033.4
30313,12286,15,340.97,405.82,138372.45
30314,12287,140,2899.22,20.57,59636.96
30315,12287,231,837.0,26.17,21904.29
30316,12288,144,2738.49,393.49,1077568.43
30317,12289,260,1700.0,76.43,129931.0
30318,12289,78,4842.0,235.58,1140678.36
30319,12289,277,2764.0,245.97,679861.08
30320,12290,36,4881.95,410.18,2002478.25
30321,12290,6,3594.0,35.99,129348.06
30322,12290,181,1072.36,243.09,260679.99
30323,12291,216,2068.58,258.51,534748.62
30324,12291,39,4141.91,327.4,1356061.33
30325,12292,217,4535.36,128.15,581206.38
30326,12292,24,3776.0,210.27,793979.52
30327,12293,10,3029.18,284.34,861317.04
30328,12293,34,3389.55,309.07,1047608.22
30329,12294,205,752.72,442.12,332792.57
30330,12295,42,4152.73,419.93,1743855.91
30331,12295,90,2448.7,317.72,778000.96
30332,12295,4,2477.25,238.88,591765.48
30333,12295,201,1543.0,403.85,623140.55
30334,12295,128,4410.17,88.95,392284.62
30335,12296,191,3296.19,443.97,1463409.47
30336,12296,158,4135.0,19.4,80219.0
30337,12297,105,1646.0,427.44,703566.24
30338,12298,124,4307.67,403.86,1739695.61
30339,12298,71,3230.94,273.96,885148.32
30340,12298,55,4572.93,212.51,971793.35
30341,12298,91,3530.44,98.19,346653.9
30342,12298,99,3135.0,158.67,497430.45
30343,12299,189,3895.48,258.14,1005579.21
30344,12300,68,3460.0,204.39,707189.4
30345,12300,294,3907.05,17.99,70287.83
30346,12300,235,3765.53,445.51,1677581.27
30347,12300,16,2832.0,23.31,66013.92
30348,12301,222,3461.0,229.9,795683.9
30349,12301,298,2303.74,155.91,359176.1
30350,12301,132,4794.0,82.12,393683.28
30351,12302,171,651.5,146.97,95750.96
30352,12303,12,789.85,206.18,162851.27
30353,12303,177,4118.37,306.56,1262527.51
30354,12303,75,2238.49,163.1,365097.72
30355,12304,6,4732.0,35.99,170304.68
30356,12304,181,4979.82,243.09,1210544.44
30357,12304,36,2784.11,410.18,1141986.24
30358,12305,3,4740.79,401.34,1902668.66
30359,12305,292,2990.05,114.07,341075.0
30360,12305,59,2517.66,389.53,980704.1
30361,12306,300,4847.0,52.45,254225.15
30362,12306,96,3198.0,178.33,570299.34
30363,12306,221,2976.68,193.17,575005.28
30364,12306,85,1219.4,183.36,223589.18
30365,12307,271,2268.0,137.72,312348.96
30366,12308,288,1520.38,402.57,612059.38
30367,12308,87,1902.32,15.87,30189.82
30368,12308,204,478.96,186.45,89302.09
30369,12309,39,4773.12,327.4,1562719.49
30370,12309,216,4648.99,258.51,1201810.4
30371,12310,227,2175.22,262.81,571669.57
30372,12310,28,653.04,438.55,286390.69
30373,12310,49,4808.17,70.24,337725.86
30374,12310,153,4691.03,219.58,1030056.37
30375,12311,267,2440.0,368.02,897968.8
30376,12312,66,2048.92,382.79,784306.09
30377,12312,86,1439.0,62.9,90513.1
30378,12313,242,1304.0,213.79,278782.16
30379,12313,143,1885.26,39.55,74562.03
30380,12313,190,4525.0,162.18,733864.5
30381,12313,80,4723.0,235.51,1112313.73
30382,12314,30,4004.17,315.08,1261633.88
30383,12314,104,1361.24,388.48,528814.52
30384,12315,70,1434.0,429.46,615845.64
30385,12315,150,860.75,85.48,73576.91
30386,12315,267,859.0,368.02,316129.18
30387,12316,84,3616.0,394.86,1427813.76
30388,12316,290,669.0,70.8,47365.2
30389,12316,265,1775.39,395.11,701474.34
30390,12317,186,4059.0,129.85,527061.15
30391,12317,273,1455.04,227.72,331341.71
30392,12317,269,1740.39,171.49,298459.48
30393,12318,134,3519.23,56.92,200314.57
30394,12319,121,2293.86,289.47,664003.65
30395,12319,256,3067.25,65.48,200843.53
30396,12320,19,4518.82,400.95,1811820.88
30397,12320,174,4091.76,56.53,231307.19
30398,12320,248,2827.05,58.56,165552.05
30399,12321,215,3871.0,251.87,974988.77
30400,12321,141,2115.73,360.34,762382.15
30401,12321,279,3214.0,282.03,906444.42
30402,12321,53,2370.37,379.43,899389.49
30403,12322,101,3113.0,353.29,1099791.77
30404,12322,95,3142.22,266.69,837998.65
30405,12323,216,1681.7,258.51,434736.27
30406,12323,39,1554.82,327.4,509048.07
30407,12324,288,2576.44,402.57,1037197.45
30408,12324,87,652.84,15.87,10360.57
30409,12324,204,3165.23,186.45,590157.13
30410,12325,189,962.82,258.14,248542.35
30411,12326,246,2662.92,374.29,996704.33
30412,12326,187,4877.31,165.3,806219.34
30413,12327,277,1756.0,245.97,431923.32
30414,12327,78,1642.0,235.58,386822.36
30415,12327,224,4161.0,54.33,226067.13
30416,12328,241,1911.0,269.25,514536.75
30417,12328,14,3939.0,264.19,1040644.41
30418,12328,15,309.08,405.82,125430.85
30419,12329,125,614.59,214.86,132050.81
30420,12329,198,4868.33,86.4,420623.71
30421,12330,186,1470.2,129.85,190905.47
30422,12331,289,1543.0,355.5,548536.5
30423,12332,289,4924.0,355.5,1750482.0
30424,12332,38,2800.0,427.56,1197168.0
30425,12333,77,4343.42,303.19,1316881.51
30426,12333,149,1870.0,337.47,631068.9
30427,12333,209,4862.0,389.88,1895596.56
30428,12333,134,1499.92,56.92,85375.45
30429,12334,125,4579.05,214.86,983854.68
30430,12334,198,300.46,86.4,25959.74
30431,12335,190,3507.0,162.18,568765.26
30432,12335,293,2548.12,335.54,854996.18
30433,12336,183,1263.0,336.21,424633.23
30434,12336,208,2131.0,436.35,929861.85
30435,12337,217,4419.7,128.15,566384.56
30436,12337,24,4146.0,210.27,871779.42
30437,12338,137,1453.36,165.83,241010.69
30438,12339,216,481.73,258.51,124532.02
30439,12339,39,1607.03,327.4,526141.62
30440,12340,262,764.0,300.34,229459.76
30441,12340,100,2940.0,232.75,684285.0
30442,12341,27,568.86,37.75,21474.47
30443,12341,173,2685.79,149.39,401230.17
30444,12341,296,2780.05,343.82,955836.79
30445,12341,8,3927.0,436.28,1713271.56
30446,12342,299,1714.6,370.1,634573.46
30447,12343,228,730.0,72.0,52560.0
30448,12344,205,2637.65,442.12,1166157.82
30449,12345,264,4994.58,163.4,816114.37
30450,12345,206,3893.66,53.08,206675.47
30451,12346,155,4092.0,167.9,687046.8
30452,12346,35,4185.0,75.69,316762.65
30453,12346,9,2080.0,236.82,492585.6
30454,12347,47,1415.0,365.32,516927.8
30455,12347,165,2942.98,202.99,597395.51
30456,12347,26,758.51,263.89,200163.2
30457,12348,73,4933.01,303.25,1495935.28
30458,12348,203,420.23,237.46,99787.82
30459,12349,273,3711.83,227.72,845257.93
30460,12350,205,4601.6,442.12,2034459.39
30461,12350,117,1678.0,60.61,101703.58
30462,12351,6,3226.0,35.99,116103.74
30463,12351,181,4813.07,243.09,1170009.19
30464,12351,36,633.44,410.18,259824.42
30465,12352,70,818.0,429.46,351298.28
30466,12352,267,4360.0,368.02,1604567.2
30467,12352,150,3259.77,85.48,278645.14
30468,12353,299,1174.82,370.1,434800.88
30469,12353,154,4957.13,279.36,1384823.84
30470,12354,137,3080.07,165.83,510768.01
30471,12355,70,2454.0,429.46,1053894.84
30472,12356,217,851.23,128.15,109085.12
30473,12356,24,3852.0,210.27,809960.04
30474,12357,215,2739.0,251.87,689871.93
30475,12357,67,1014.34,113.56,115188.45
30476,12357,53,2255.42,379.43,855774.01
30477,12357,279,4184.0,282.03,1180013.52
30478,12358,91,2714.14,98.19,266501.41
30479,12358,55,2636.24,212.51,560227.36
30480,12358,71,1103.65,273.96,302355.95
30481,12358,124,2908.27,403.86,1174533.92
30482,12359,117,2145.0,60.61,130008.45
30483,12359,205,4879.49,442.12,2157320.12
30484,12360,137,1237.82,165.83,205267.69
30485,12361,190,4216.0,162.18,683750.88
30486,12361,274,2906.0,106.8,310360.8
30487,12361,293,3139.51,335.54,1053431.19
30488,12361,80,2755.0,235.51,648830.05
30489,12361,242,3628.0,213.79,775630.12
30490,12362,211,3040.38,118.28,359616.15
30491,12362,202,3597.36,38.86,139793.41
30492,12362,37,2149.92,370.67,796910.85
30493,12362,156,3699.2,209.75,775907.2
30494,12362,182,1885.32,265.32,500213.1
30495,12363,165,1316.68,202.99,267272.87
30496,12364,200,4303.13,80.5,346401.97
30497,12365,66,4103.59,382.79,1570813.22
30498,12365,272,3354.0,337.18,1130901.72
30499,12366,3,4530.84,401.34,1818407.33
30500,12366,59,4499.37,389.53,1752639.6
30501,12366,292,3168.53,114.07,361434.22
30502,12367,228,779.0,72.0,56088.0
30503,12368,208,3344.0,436.35,1459154.4
30504,12368,122,1573.73,84.3,132665.44
30505,12368,74,2330.0,279.3,650769.0
30506,12368,23,4244.35,87.09,369640.44
30507,12369,130,3956.59,78.51,310631.88
30508,12369,268,2778.76,199.29,553779.08
30509,12370,137,3453.63,165.83,572715.46
30510,12371,94,2702.87,159.71,431675.37
30511,12372,191,3481.81,443.97,1545819.19
30512,12372,158,3133.0,19.4,60780.2
30513,12373,92,2253.23,63.96,144116.59
30514,12373,197,4705.64,74.82,352075.98
30515,12373,247,4216.88,434.37,1831686.17
30516,12374,279,3837.0,282.03,1082149.11
30517,12374,67,2733.86,113.56,310457.14
30518,12374,53,1252.2,379.43,475122.25
30519,12375,268,2436.54,199.29,485578.06
30520,12375,130,4925.67,78.51,386714.35
30521,12376,172,1014.0,97.52,98885.28
30522,12376,54,4937.0,377.73,1864853.01
30523,12376,48,1223.06,444.31,543417.79
30524,12377,222,829.0,229.9,190587.1
30525,12377,298,4799.96,155.91,748361.76
30526,12378,35,1527.0,75.69,115578.63
30527,12378,155,4892.0,167.9,821366.8
30528,12378,9,4690.0,236.82,1110685.8
30529,12379,134,4860.54,56.92,276661.94
30530,12380,256,4745.86,65.48,310758.91
30531,12380,121,1120.73,289.47,324417.71
30532,12381,177,3116.09,306.56,955268.55
30533,12381,247,2601.14,434.37,1129857.18
30534,12382,205,4924.98,442.12,2177432.16
30535,12382,117,2184.0,60.61,132372.24
30536,12383,246,1873.63,374.29,701280.97
30537,12383,83,2598.65,253.74,659381.45
30538,12383,187,985.67,165.3,162931.25
30539,12384,66,1173.44,382.79,449181.1
30540,12385,132,1317.0,82.12,108152.04
30541,12385,298,1324.37,155.91,206482.53
30542,12385,222,4093.0,229.9,940980.7
30543,12386,276,2103.09,174.6,367199.51
30544,12386,262,4687.0,300.34,1407693.58
30545,12386,100,2912.0,232.75,677768.0
30546,12387,225,4305.75,275.95,1188171.71
30547,12387,255,3988.0,379.3,1512648.4
30548,12387,93,4877.99,9.5,46340.9
30549,12387,294,3375.53,17.99,60725.78
30550,12388,281,4523.12,423.1,1913732.07
30551,12388,27,2020.44,37.75,76271.61
30552,12389,160,540.27,321.87,173896.7
30553,12390,268,504.11,199.29,100464.08
30554,12391,216,1601.77,258.51,414073.56
30555,12391,39,2506.97,327.4,820781.98
30556,12392,29,3339.45,443.84,1482181.49
30557,12393,14,4915.0,264.19,1298493.85
30558,12393,168,4802.65,123.35,592406.88
30559,12393,251,4519.0,84.01,379641.19
30560,12393,15,1740.46,405.82,706313.48
30561,12393,241,4217.0,269.25,1135427.25
30562,12394,161,3605.0,403.16,1453391.8
30563,12394,138,4263.0,228.03,972091.89
30564,12394,76,2754.27,53.76,148069.56
30565,12394,163,1928.63,240.85,464510.54
30566,12395,103,4069.38,281.07,1143780.64
30567,12395,126,4282.6,301.4,1290775.64
30568,12395,172,3436.0,97.52,335078.72
30569,12396,164,2690.0,50.91,136947.9
30570,12396,250,1324.0,422.44,559310.56
30571,12396,88,4595.3,340.55,1564929.42
30572,12397,143,4116.24,39.55,162797.29
30573,12397,293,1663.27,335.54,558093.62
30574,12398,268,3854.59,199.29,768181.24
30575,12399,177,2837.0,306.56,869710.72
30576,12399,171,2262.71,146.97,332550.49
30577,12399,75,3811.32,163.1,621626.29
30578,12399,12,3499.37,206.18,721500.11
30579,12399,229,4196.0,218.07,915021.72
30580,12400,250,935.0,422.44,394981.4
30581,12400,164,2192.0,50.91,111594.72
30582,12400,88,4217.7,340.55,1436337.73
30583,12401,121,3285.79,289.47,951137.63
30584,12401,194,2677.11,48.5,129839.84
30585,12401,256,3736.92,65.48,244693.52
30586,12402,217,3876.26,128.15,496742.72
30587,12402,24,1949.0,210.27,409816.23
30588,12403,61,4956.14,449.87,2229618.7
30589,12403,296,4709.91,343.82,1619361.26
30590,12403,8,3334.0,436.28,1454557.52
30591,12404,279,4540.0,282.03,1280416.2
30592,12404,141,1783.23,360.34,642569.1
30593,12404,53,3493.95,379.43,1325709.45
30594,12404,67,2019.23,113.56,229303.76
30595,12404,215,1860.0,251.87,468478.2
30596,12405,234,4902.0,31.33,153579.66
30597,12405,15,2169.31,405.82,880349.38
30598,12405,51,2520.0,173.26,436615.2
30599,12406,182,649.2,265.32,172245.74
30600,12406,202,1320.51,38.86,51315.02
30601,12407,264,3976.42,163.4,649747.03
30602,12407,206,2792.34,53.08,148217.41
30603,12408,34,4379.94,309.07,1353708.06
30604,12408,213,3956.0,301.88,1194237.28
30605,12408,10,4866.68,284.34,1383791.79
30606,12409,208,3360.0,436.35,1466136.0
30607,12409,23,2018.06,87.09,175752.85
30608,12410,178,1539.0,355.76,547514.64
30609,12411,214,1731.18,418.43,724377.65
30610,12411,18,334.25,427.83,143002.18
30611,12411,13,2568.0,283.52,728079.36
30612,12412,199,3446.0,130.44,449496.24
30613,12412,235,3095.91,445.51,1379258.86
30614,12412,225,4946.14,275.95,1364887.33
30615,12412,93,4217.96,9.5,40070.62
30616,12413,144,2694.88,393.49,1060408.33
30617,12413,38,4603.0,427.56,1968058.68
30618,12413,289,4722.0,355.5,1678671.0
30619,12413,25,3532.3,160.95,568523.68
30620,12414,73,1790.29,303.25,542905.44
30621,12414,203,3683.43,237.46,874667.29
30622,12415,285,4665.58,357.93,1669951.05
30623,12415,127,1936.76,80.03,154998.9
30624,12415,139,2604.79,311.61,811678.61
30625,12415,148,1020.0,363.37,370637.4
30626,12416,172,1147.0,97.52,111855.44
30627,12416,261,3016.0,367.11,1107203.76
30628,12416,54,4788.0,377.73,1808571.24
30629,12416,103,4907.39,281.07,1379320.11
30630,12416,126,3096.9,301.4,933405.66
30631,12416,118,501.41,60.24,30204.94
30632,12417,163,2859.86,240.85,688797.28
30633,12417,138,3068.0,228.03,699596.04
30634,12417,76,2571.33,53.76,138234.7
30635,12417,161,4704.0,403.16,1896464.64
30636,12418,217,647.59,128.15,82988.66
30637,12418,24,4299.0,210.27,903950.73
30638,12419,123,2609.0,157.51,410943.59
30639,12420,289,4407.0,355.5,1566688.5
30640,12421,161,2579.0,403.16,1039749.64
30641,12422,117,1088.0,60.61,65943.68
30642,12422,205,2530.04,442.12,1118581.28
30643,12423,260,2374.0,76.43,181444.82
30644,12423,210,2793.03,368.23,1028477.44
30645,12424,178,4597.0,355.76,1635428.72
30646,12425,44,1050.58,23.21,24383.96
30647,12425,39,2596.87,327.4,850215.24
30648,12425,1,3725.0,436.54,1626111.5
30649,12425,175,4500.92,401.07,1805183.98
30650,12425,166,4214.98,241.08,1016147.38
30651,12426,29,2615.83,443.84,1161009.99
30652,12426,291,1094.13,142.34,155738.46
30653,12427,137,1420.85,165.83,235619.56
30654,12428,78,4266.0,235.58,1004984.28
30655,12428,210,2949.05,368.23,1085928.68
30656,12429,36,2847.85,410.18,1168131.11
30657,12429,6,3544.0,35.99,127548.56
30658,12429,181,2839.8,243.09,690326.98
30659,12430,246,4354.49,374.29,1629842.06
30660,12430,83,4059.61,253.74,1030085.44
30661,12431,287,3811.43,241.46,920307.89
30662,12431,284,4182.26,65.25,272892.47
30663,12432,158,2726.0,19.4,52884.4
30664,12432,191,1475.12,443.97,654909.03
30665,12433,44,2098.15,23.21,48698.06
30666,12433,259,4092.0,76.15,311605.8
30667,12433,115,4560.35,110.35,503234.62
30668,12433,193,2686.82,109.04,292970.85
30669,12433,239,1620.0,307.63,498360.6
30670,12433,218,3804.08,346.96,1319863.6
30671,12434,106,4570.0,68.74,314141.8
30672,12434,249,3197.43,329.7,1054192.67
30673,12435,237,1675.52,365.01,611581.56
30674,12435,286,2559.0,280.17,716955.03
30675,12436,243,4460.96,187.09,834601.01
30676,12437,280,2732.0,55.25,150943.0
30677,12438,211,3218.56,118.28,380691.28
30678,12439,15,1093.95,405.82,443946.79
30679,12439,51,3707.0,173.26,642274.82
30680,12439,234,4420.0,31.33,138478.6
30681,12439,168,2119.96,123.35,261497.07
30682,12439,14,2509.0,264.19,662852.71
30683,12440,101,3804.0,353.29,1343915.16
30684,12440,89,3077.0,280.28,862421.56
30685,12441,74,3851.0,279.3,1075584.3
30686,12441,122,4571.87,84.3,385408.64
30687,12441,208,4527.0,436.35,1975356.45
30688,12442,231,816.0,26.17,21354.72
30689,12442,140,2951.01,20.57,60702.28
30690,12443,29,1174.32,443.84,521210.19
30691,12444,32,3649.0,141.36,515822.64
30692,12444,170,3114.21,11.97,37277.09
30693,12445,160,2760.94,321.87,888663.76
30694,12446,140,4194.73,20.57,86285.6
30695,12446,231,4097.0,26.17,107218.49
30696,12447,142,3310.0,283.67,938947.7
30697,12447,146,4463.0,30.3,135228.9
30698,12448,61,1807.78,449.87,813265.99
30699,12448,120,3518.0,65.06,228881.08
30700,12448,8,3892.0,436.28,1698001.76
30701,12448,173,4796.47,149.39,716544.65
30702,12448,281,1718.31,423.1,727016.96
30703,12449,3,4010.03,401.34,1609385.44
30704,12449,292,911.44,114.07,103967.96
30705,12450,268,3064.01,199.29,610626.55
30706,12450,130,2072.66,78.51,162724.54
30707,12451,119,4701.52,70.9,333337.77
30708,12452,260,2237.0,76.43,170973.91
30709,12453,200,1357.31,80.5,109263.46
30710,12454,117,935.0,60.61,56670.35
30711,12454,205,4063.97,442.12,1796762.42
30712,12455,72,750.0,105.2,78900.0
30713,12455,212,1109.58,79.39,88089.56
30714,12455,290,4582.0,70.8,324405.6
30715,12455,265,581.83,395.11,229886.85
30716,12456,201,1157.0,403.85,467254.45
30717,12456,7,2494.53,250.57,625054.38
30718,12456,90,1896.97,317.72,602705.31
30719,12456,128,3238.45,88.95,288060.13
30720,12457,131,1803.21,127.53,229963.37
30721,12457,297,3513.0,394.91,1387318.83
30722,12457,152,2325.1,168.6,392011.86
30723,12457,108,3094.0,222.98,689900.12
30724,12458,189,4266.0,258.14,1101225.24
30725,12459,155,716.0,167.9,120216.4
30726,12459,35,3331.0,75.69,252123.39
30727,12459,9,646.0,236.82,152985.72
30728,12460,184,1234.0,195.95,241802.3
30729,12461,261,2429.0,367.11,891710.19
30730,12461,126,342.15,301.4,103124.01
30731,12462,181,3006.72,243.09,730903.56
30732,12462,36,3841.0,410.18,1575501.38
30733,12462,6,2114.0,35.99,76082.86
30734,12463,87,3382.25,15.87,53676.31
30735,12463,32,860.0,141.36,121569.6
30736,12463,249,1321.02,329.7,435540.29
30737,12463,157,2634.0,337.12,887974.08
30738,12464,9,3376.0,236.82,799504.32
30739,12464,155,730.0,167.9,122567.0
30740,12465,218,657.94,346.96,228278.86
30741,12465,259,372.0,76.15,28327.8
30742,12465,58,2028.85,28.2,57213.57
30743,12465,193,3767.07,109.04,410761.31
30744,12465,239,1642.0,307.63,505128.46
30745,12465,44,1376.05,23.21,31938.12
30746,12466,298,2031.24,155.91,316690.63
30747,12467,268,4020.18,199.29,801181.67
30748,12467,130,1451.53,78.51,113959.62
30749,12468,191,4805.45,443.97,2133475.64
30750,12468,158,2891.0,19.4,56085.4
30751,12469,209,1911.0,389.88,745060.68
30752,12469,77,4105.51,303.19,1244749.58
30753,12469,149,4909.0,337.47,1656640.23
30754,12469,134,4089.28,56.92,232761.82
30755,12470,287,3955.26,241.46,955037.08
30756,12470,284,3600.27,65.25,234917.62
30757,12471,242,3678.0,213.79,786319.62
30758,12471,143,3113.62,39.55,123143.67
30759,12471,190,3534.0,162.18,573144.12
30760,12471,274,382.0,106.8,40797.6
30761,12472,53,3184.11,379.43,1208146.86
30762,12473,43,1603.0,390.13,625378.39
30763,12473,151,2719.0,96.58,262601.02
30764,12473,119,1173.64,70.9,83211.08
30765,12474,200,2928.2,80.5,235720.1
30766,12475,94,3140.32,159.71,501540.51
30767,12476,30,4165.83,315.08,1312569.72
30768,12476,104,3622.83,388.48,1407397.0
30769,12477,113,3837.0,149.95,575358.15
30770,12477,109,1498.62,118.44,177496.55
30771,12478,276,4591.25,174.6,801632.25
30772,12478,100,2257.0,232.75,525316.75
30773,12478,262,3880.0,300.34,1165319.2
30774,12479,86,916.0,62.9,57616.4
30775,12479,66,2632.99,382.79,1007882.24
30776,12480,66,1396.76,382.79,534665.76
30777,12480,1,4026.0,436.54,1757510.04
30778,12480,86,1453.0,62.9,91393.7
30779,12481,26,4634.26,263.89,1222934.87
30780,12481,165,4513.22,202.99,916138.53
30781,12481,47,4565.0,365.32,1667685.8
30782,12482,9,1530.0,236.82,362334.6
30783,12482,155,2694.0,167.9,452322.6
30784,12482,35,4777.0,75.69,361571.13
30785,12483,120,381.0,65.06,24787.86
30786,12483,61,4775.18,449.87,2148210.23
30787,12483,296,1984.79,343.82,682410.5
30788,12484,158,4327.0,19.4,83943.8
30789,12485,2,4010.0,22.29,89382.9
30790,12485,249,1251.68,329.7,412678.9
30791,12485,106,4572.0,68.74,314279.28
30792,12486,68,2897.0,204.39,592117.83
30793,12486,199,4498.0,130.44,586719.12
30794,12486,295,2724.56,257.74,702228.09
30795,12487,167,4577.0,111.38,509786.26
30796,12487,166,1099.59,241.08,265089.16
30797,12487,272,4096.0,337.18,1381089.28
30798,12488,269,2270.15,171.49,389308.02
30799,12488,186,3737.13,129.85,485266.33
30800,12489,241,2553.0,269.25,687395.25
30801,12489,168,3482.12,123.35,429519.5
30802,12489,51,4431.0,173.26,767715.06
30803,12489,14,4744.0,264.19,1253317.36
30804,12489,234,3391.0,31.33,106240.03
30805,12490,174,2976.01,56.53,168233.85
30806,12491,42,2099.83,419.93,881781.61
30807,12492,263,4627.73,236.81,1095892.74
30808,12492,33,4176.7,366.77,1531888.26
30809,12493,269,3056.0,171.49,524073.44
30810,12493,186,3517.28,129.85,456718.81
30811,12493,273,3187.23,227.72,725796.02
30812,12494,35,3387.0,75.69,256362.03
30813,12494,9,3204.0,236.82,758771.28
30814,12495,68,1433.0,204.39,292890.87
30815,12495,93,1428.0,9.5,13566.0
30816,12495,225,726.97,275.95,200607.37
30817,12496,126,1220.67,301.4,367909.94
30818,12496,103,1047.13,281.07,294316.83
30819,12496,48,814.15,444.31,361734.99
30820,12497,262,4737.0,300.34,1422710.58
30821,12497,100,3366.0,232.75,783436.5
30822,12498,31,2314.0,242.64,561468.96
30823,12498,107,2776.49,417.18,1158296.1
30824,12498,226,4368.55,132.02,576735.97
30825,12498,283,529.67,152.7,80880.61
30826,12498,253,1659.17,334.28,554627.35
30827,12499,163,3525.37,240.85,849085.36
30828,12499,76,1814.36,53.76,97539.99
30829,12499,161,4181.0,403.16,1685611.96
30830,12500,243,2564.65,187.09,479820.37
30831,12500,266,2870.93,178.42,512231.33
30832,12501,219,4302.09,86.61,372604.01
30833,12502,43,2743.0,390.13,1070126.59
30834,12502,151,1150.0,96.58,111067.0
30835,12502,119,2907.89,70.9,206169.4
30836,12503,203,3763.78,237.46,893747.2
30837,12503,73,3653.55,303.25,1107939.04
30838,12504,39,2018.99,327.4,661017.33
30839,12504,216,869.34,258.51,224733.08
30840,12505,183,3247.0,336.21,1091673.87
30841,12505,23,4200.98,87.09,365863.35
30842,12506,94,4123.07,159.71,658495.51
30843,12507,18,3315.29,427.83,1418380.52
30844,12507,214,4948.84,418.43,2070743.12
30845,12507,13,597.0,283.52,169261.44
30846,12508,37,4041.27,370.67,1497977.55
30847,12508,211,3855.33,118.28,456008.43
30848,12509,116,398.66,36.91,14714.54
30849,12509,167,678.0,111.38,75515.64
30850,12509,272,2888.0,337.18,973775.84
30851,12510,200,590.14,80.5,47506.27
30852,12511,4,984.44,238.88,235163.03
30853,12511,110,1080.0,208.23,224888.4
30854,12511,7,4742.68,250.57,1188373.33
30855,12512,146,2972.0,30.3,90051.6
30856,12512,142,1641.0,283.67,465502.47
30857,12512,178,1347.0,355.76,479208.72
30858,12513,39,4987.24,327.4,1632822.38
30859,12514,47,4181.0,365.32,1527402.92
30860,12514,165,1269.23,202.99,257641.0
