batch_material_id,batch_id,raw_material_id,quantity_used,unit_cost,line_cost
55278,12960,194,517.06,48.5,25077.41
55279,12960,232,135.51,153.46,20795.36
55280,12960,274,78.0,106.8,8330.4
55281,12960,256,462.38,65.48,30276.64
55282,12960,276,484.99,174.6,84679.25
55283,12961,162,42.0,231.72,9732.24
55284,12961,213,262.0,301.88,79092.56
55285,12961,188,165.0,291.73,48135.45
55286,12961,74,580.0,279.3,161994.0
55287,12961,94,150.37,159.71,24015.59
55288,12962,184,96.0,195.95,18811.2
55289,12962,259,174.0,76.15,13250.1
55290,12962,28,236.29,438.55,103624.98
55291,12963,287,576.88,241.46,139293.44
55292,12963,166,541.42,241.08,130525.53
55293,12963,196,454.0,112.94,51274.76
55294,12963,155,62.0,167.9,10409.8
55295,12964,229,60.0,218.07,13084.2
55296,12964,263,293.34,236.81,69465.85
55297,12964,62,374.0,448.5,167739.0
55298,12964,176,302.0,268.34,81038.68
55299,12965,284,391.21,65.25,25526.45
55300,12965,292,400.57,114.07,45693.02
55301,12965,89,40.0,280.28,11211.2
55302,12965,242,390.0,213.79,83378.1
55303,12965,12,224.39,206.18,46264.73
55304,12965,271,446.0,137.72,61423.12
55305,12966,7,204.31,250.57,51193.96
55306,12966,90,244.78,317.72,77771.5
55307,12966,228,196.0,72.0,14112.0
55308,12966,50,201.43,268.58,54100.07
55309,12966,74,12.0,279.3,3351.6
55310,12967,129,240.0,21.27,5104.8
55311,12967,170,1340.12,11.97,16041.24
55312,12967,157,359.0,337.12,121026.08
55313,12968,287,290.66,241.46,70182.76
55314,12968,166,436.23,241.08,105166.33
55315,12968,196,419.0,112.94,47321.86
55316,12968,155,283.0,167.9,47515.7
55317,12969,191,31.5,443.97,13985.06
55318,12969,195,334.96,71.33,23892.7
55319,12969,204,409.13,186.45,76282.29
55320,12970,275,162.32,405.11,65757.46
55321,12970,1,95.0,436.54,41471.3
55322,12970,285,107.88,357.93,38613.49
55323,12971,71,401.51,273.96,109997.68
55324,12971,298,123.56,155.91,19264.24
55325,12971,161,59.0,403.16,23786.44
55326,12972,133,76.0,42.65,3241.4
55327,12972,89,56.0,280.28,15695.68
55328,12972,299,396.49,370.1,146740.95
55329,12973,228,168.0,72.0,12096.0
55330,12973,45,204.08,14.79,3018.34
55331,12973,73,212.09,303.25,64316.29
55332,12973,264,122.87,163.4,20076.96
55333,12973,35,188.0,75.69,14229.72
55334,12974,71,298.28,273.96,81716.79
55335,12974,298,476.79,155.91,74336.33
55336,12974,161,526.0,403.16,212062.16
55337,12975,71,463.1,273.96,126870.88
55338,12975,298,892.83,155.91,139201.13
55339,12975,161,191.0,403.16,77003.56
55340,12976,50,244.37,268.58,65632.89
55341,12976,140,425.38,20.57,8750.07
55342,12976,29,419.16,443.84,186039.97
55343,12976,287,407.97,241.46,98508.44
55344,12976,211,435.74,118.28,51539.33
55345,12976,209,73.0,389.88,28461.24
55346,12977,295,395.75,257.74,102000.61
55347,12977,62,91.0,448.5,40813.5
55348,12977,199,324.0,130.44,42262.56
55349,12977,91,74.83,98.19,7347.56
55350,12977,79,117.67,348.23,40976.22
55351,12978,189,527.29,258.14,136114.64
55352,12978,250,58.0,422.44,24501.52
55353,12978,129,55.0,21.27,1169.85
55354,12978,261,351.0,367.11,128855.61
55355,12979,189,72.38,258.14,18684.17
55356,12979,250,189.0,422.44,79841.16
55357,12979,129,178.0,21.27,3786.06
55358,12979,261,500.0,367.11,183555.0
55359,12980,133,50.0,42.65,2132.5
55360,12980,89,348.0,280.28,97537.44
55361,12980,299,220.85,370.1,81736.59
55362,12981,277,935.0,245.97,229981.95
55363,12981,106,1027.0,68.74,70595.98
55364,12981,126,965.6,301.4,291031.84
55365,12981,95,581.05,266.69,154960.22
55366,12981,10,330.28,284.34,93911.82
55367,12981,79,1273.14,348.23,443345.54
55368,12982,148,322.0,363.37,117005.14
55369,12982,139,339.37,311.61,105751.09
55370,12982,33,829.64,366.77,304287.06
55371,12982,297,821.0,394.91,324221.11
55372,12982,229,412.0,218.07,89844.84
55373,12982,227,846.68,262.81,222515.97
55374,12983,255,374.0,379.3,141858.2
55375,12983,132,386.0,82.12,31698.32
55376,12983,66,175.37,382.79,67129.88
55377,12983,35,486.0,75.69,36785.34
55378,12984,162,375.0,231.72,86895.0
55379,12984,213,313.0,301.88,94488.44
55380,12984,188,565.0,291.73,164827.45
55381,12984,74,443.0,279.3,123729.9
55382,12984,94,181.18,159.71,28936.26
55383,12985,287,643.28,241.46,155326.39
55384,12985,166,307.16,241.08,74050.13
55385,12985,196,466.0,112.94,52630.04
55386,12985,155,42.0,167.9,7051.8
55387,12986,200,173.23,80.5,13945.01
55388,12986,136,451.25,95.23,42972.54
55389,12986,229,116.0,218.07,25296.12
55390,12987,81,582.92,383.93,223800.48
55391,12987,109,271.04,118.44,32101.98
55392,12987,136,145.35,95.23,13841.68
55393,12987,168,554.04,123.35,68340.83
55394,12987,201,52.0,403.85,21000.2
55395,12987,34,426.64,309.07,131861.62
55396,12988,221,348.63,193.17,67344.86
55397,12988,118,266.25,60.24,16038.9
55398,12988,95,415.49,266.69,110807.03
55399,12989,221,109.08,193.17,21070.98
55400,12989,118,443.48,60.24,26715.24
55401,12989,95,389.52,266.69,103881.09
55402,12990,50,705.43,268.58,189464.39
55403,12990,140,732.9,20.57,15075.75
55404,12990,29,612.95,443.84,272051.73
55405,12990,287,713.77,241.46,172346.9
55406,12990,211,220.36,118.28,26064.18
55407,12990,209,339.0,389.88,132169.32
55408,12991,273,625.68,227.72,142479.85
55409,12991,184,514.0,195.95,100718.3
55410,12991,270,601.42,209.82,126189.94
55411,12992,71,429.05,273.96,117542.54
55412,12992,298,54.8,155.91,8543.87
55413,12992,161,502.0,403.16,202386.32
55414,12993,80,423.0,235.51,99620.73
55415,12993,156,352.27,209.75,73888.63
55416,12993,297,353.0,394.91,139403.23
55417,12994,200,207.71,80.5,16720.65
55418,12994,136,271.59,95.23,25863.52
55419,12994,229,343.0,218.07,74798.01
55420,12995,260,1229.0,76.43,93932.47
55421,12995,256,718.5,65.48,47047.38
55422,12995,199,907.0,130.44,118309.08
55423,12995,300,560.0,52.45,29372.0
55424,12996,71,89.83,273.96,24609.83
55425,12996,298,384.77,155.91,59989.49
55426,12996,161,657.0,403.16,264876.12
55427,12997,295,674.29,257.74,173791.5
55428,12997,62,461.0,448.5,206758.5
55429,12997,199,281.0,130.44,36653.64
55430,12997,91,430.02,98.19,42223.66
55431,12997,79,519.94,348.23,181058.71
55432,12998,71,493.17,273.96,135108.85
55433,12998,298,291.58,155.91,45460.24
55434,12998,161,108.0,403.16,43541.28
55435,12999,50,492.89,268.58,132380.4
55436,12999,140,253.46,20.57,5213.67
55437,12999,29,481.04,443.84,213504.79
55438,12999,287,338.73,241.46,81789.75
55439,12999,211,83.11,118.28,9830.25
55440,12999,209,383.0,389.88,149324.04
55441,13000,123,459.0,157.51,72297.09
55442,13000,12,371.25,206.18,76544.32
55443,13000,282,145.03,283.59,41129.06
55444,13000,28,289.51,438.55,126964.61
55445,13000,226,320.54,132.02,42317.69
55446,13001,71,383.35,273.96,105022.57
55447,13001,298,340.06,155.91,53018.75
55448,13001,161,216.0,403.16,87082.56
55449,13002,80,23.0,235.51,5416.73
55450,13002,156,111.06,209.75,23294.83
55451,13002,297,105.0,394.91,41465.55
55452,13003,231,365.0,26.17,9552.05
55453,13003,211,460.01,118.28,54409.98
55454,13003,285,586.84,357.93,210047.64
55455,13003,58,167.07,28.2,4711.37
55456,13003,116,336.32,36.91,12413.57
55457,13004,249,421.82,329.7,139074.05
55458,13004,193,295.25,109.04,32194.06
55459,13004,1,171.0,436.54,74648.34
55460,13004,289,709.0,355.5,252049.5
55461,13004,19,592.36,400.95,237506.74
55462,13004,200,255.08,80.5,20533.94
55463,13005,237,165.79,365.01,60515.01
55464,13005,239,337.0,307.63,103671.31
55465,13005,198,130.61,86.4,11284.7
55466,13005,94,311.61,159.71,49767.23
55467,13005,195,602.4,71.33,42969.19
55468,13006,227,574.81,262.81,151065.82
55469,13006,265,207.36,395.11,81930.01
55470,13006,133,489.0,42.65,20855.85
55471,13006,140,168.91,20.57,3474.48
55472,13007,260,98.0,76.43,7490.14
55473,13007,256,109.95,65.48,7199.53
55474,13007,199,168.0,130.44,21913.92
55475,13007,300,156.0,52.45,8182.2
55476,13008,48,12.45,444.31,5531.66
55477,13008,94,138.48,159.71,22116.64
55478,13008,143,188.74,39.55,7464.67
55479,13008,207,61.0,180.84,11031.24
55480,13008,267,166.0,368.02,61091.32
55481,13009,108,335.0,222.98,74698.3
55482,13009,189,458.07,258.14,118246.19
55483,13009,141,251.53,360.34,90636.32
55484,13009,174,278.26,56.53,15730.04
55485,13009,287,409.5,241.46,98877.87
55486,13010,80,79.0,235.51,18605.29
55487,13010,156,38.43,209.75,8060.69
55488,13010,297,227.0,394.91,89644.57
55489,13011,189,479.97,258.14,123899.46
55490,13011,250,56.0,422.44,23656.64
55491,13011,129,379.0,21.27,8061.33
55492,13011,261,47.0,367.11,17254.17
55493,13012,48,580.92,444.31,258108.57
55494,13012,94,193.65,159.71,30927.84
55495,13012,143,520.76,39.55,20596.06
55496,13012,207,533.0,180.84,96387.72
55497,13012,267,199.0,368.02,73235.98
55498,13013,71,145.89,273.96,39968.02
55499,13013,298,308.14,155.91,48042.11
55500,13013,161,574.0,403.16,231413.84
55501,13014,287,68.51,241.46,16542.42
55502,13014,166,69.83,241.08,16834.62
55503,13014,196,58.0,112.94,6550.52
55504,13014,155,23.0,167.9,3861.7
55505,13015,221,717.52,193.17,138603.34
55506,13015,118,64.55,60.24,3888.49
55507,13015,95,434.88,266.69,115978.15
55508,13016,250,377.0,422.44,159259.88
55509,13016,117,210.0,60.61,12728.1
55510,13016,139,357.0,311.61,111244.77
55511,13016,173,438.33,149.39,65482.12
55512,13016,154,98.53,279.36,27525.34
55513,13017,7,631.32,250.57,158189.85
55514,13017,90,276.51,317.72,87852.76
55515,13017,228,43.0,72.0,3096.0
55516,13017,50,593.11,268.58,159297.48
55517,13017,74,194.0,279.3,54184.2
55518,13018,48,245.17,444.31,108931.48
55519,13018,94,466.7,159.71,74536.66
55520,13018,143,361.67,39.55,14304.05
55521,13018,207,82.0,180.84,14828.88
55522,13018,267,92.0,368.02,33857.84
55523,13019,37,308.3,370.67,114277.56
55524,13019,136,116.98,95.23,11140.01
55525,13019,194,116.01,48.5,5626.49
55526,13019,232,239.95,153.46,36822.73
55527,13019,214,218.34,418.43,91360.01
55528,13019,170,180.11,11.97,2155.92
55529,13020,255,493.0,379.3,186994.9
55530,13020,132,428.0,82.12,35147.36
55531,13020,66,22.03,382.79,8432.86
55532,13020,35,385.0,75.69,29140.65
55533,13021,153,288.83,219.58,63421.29
55534,13021,184,259.0,195.95,50751.05
55535,13021,103,197.4,281.07,55483.22
55536,13021,19,75.72,400.95,30359.93
55537,13021,167,147.0,111.38,16372.86
55538,13021,136,125.0,95.23,11903.75
55539,13022,81,314.07,383.93,120580.9
55540,13022,125,621.12,214.86,133453.84
55541,13022,144,382.16,393.49,150376.14
55542,13022,34,206.11,309.07,63702.42
55543,13022,211,317.88,118.28,37598.85
55544,13023,48,135.9,444.31,60381.73
55545,13023,94,19.84,159.71,3168.65
55546,13023,143,179.94,39.55,7116.63
55547,13023,207,182.0,180.84,32912.88
55548,13023,267,156.0,368.02,57411.12
55549,13024,48,50.6,444.31,22482.09
55550,13024,94,59.94,159.71,9573.02
55551,13024,143,48.91,39.55,1934.39
55552,13024,207,93.0,180.84,16818.12
55553,13024,267,10.0,368.02,3680.2
55554,13025,293,275.61,335.54,92478.18
55555,13025,1,136.0,436.54,59369.44
55556,13025,185,284.57,60.03,17082.74
55557,13025,18,78.59,427.83,33623.16
55558,13025,201,468.0,403.85,189001.8
55559,13025,285,110.3,357.93,39479.68
55560,13026,71,97.56,273.96,26727.54
55561,13026,298,348.55,155.91,54342.43
55562,13026,161,316.0,403.16,127398.56
55563,13027,212,21.07,79.39,1672.75
55564,13027,240,34.0,342.82,11655.88
55565,13027,209,175.0,389.88,68229.0
55566,13028,262,73.0,300.34,21924.82
55567,13028,230,205.46,241.07,49530.24
55568,13028,76,93.21,53.76,5010.97
55569,13028,93,125.25,9.5,1189.88
55570,13028,127,27.73,80.03,2219.23
55571,13028,232,171.88,153.46,26376.7
55572,13029,50,338.97,268.58,91040.56
55573,13029,140,553.39,20.57,11383.23
55574,13029,29,589.31,443.84,261559.35
55575,13029,287,630.17,241.46,152160.85
55576,13029,211,581.47,118.28,68776.27
55577,13029,209,55.0,389.88,21443.4
55578,13030,50,443.52,268.58,119120.6
55579,13030,140,959.23,20.57,19731.36
55580,13030,29,439.43,443.84,195036.61
55581,13030,287,752.23,241.46,181633.46
55582,13030,211,1081.75,118.28,127949.39
55583,13030,209,317.0,389.88,123591.96
55584,13031,153,392.54,219.58,86193.93
55585,13031,184,626.0,195.95,122664.7
55586,13031,103,523.69,281.07,147193.55
55587,13031,19,206.22,400.95,82683.91
55588,13031,167,675.0,111.38,75181.5
55589,13031,136,294.57,95.23,28051.9
55590,13032,48,341.06,444.31,151536.37
55591,13032,94,103.5,159.71,16529.99
55592,13032,143,92.37,39.55,3653.23
55593,13032,207,34.0,180.84,6148.56
55594,13032,267,263.0,368.02,96789.26
55595,13033,227,436.85,262.81,114808.55
55596,13033,265,495.62,395.11,195824.42
55597,13033,133,668.0,42.65,28490.2
55598,13033,140,577.23,20.57,11873.62
55599,13034,299,469.99,370.1,173943.3
55600,13034,198,606.34,86.4,52387.78
55601,13034,284,699.35,65.25,45632.59
55602,13034,270,664.32,209.82,139387.62
55603,13035,37,52.5,370.67,19460.17
55604,13035,136,173.96,95.23,16566.21
55605,13035,194,225.0,48.5,10912.5
55606,13035,232,36.82,153.46,5650.4
55607,13035,214,442.63,418.43,185209.67
55608,13035,170,488.88,11.97,5851.89
55609,13036,260,727.0,76.43,55564.61
55610,13036,157,585.0,337.12,197215.2
55611,13036,227,178.01,262.81,46782.81
55612,13036,286,93.0,280.17,26055.81
55613,13037,212,297.9,79.39,23650.28
55614,13037,240,404.0,342.82,138499.28
55615,13037,209,123.0,389.88,47955.24
55616,13038,257,50.95,358.48,18264.56
55617,13038,81,423.96,383.93,162770.96
55618,13038,121,71.12,289.47,20587.11
55619,13039,153,798.98,219.58,175440.03
55620,13039,184,747.0,195.95,146374.65
55621,13039,103,959.78,281.07,269765.36
55622,13039,19,451.0,400.95,180828.45
55623,13039,167,521.0,111.38,58028.98
55624,13039,136,36.98,95.23,3521.61
55625,13040,81,135.72,383.93,52106.98
55626,13040,125,90.12,214.86,19363.18
55627,13040,144,252.04,393.49,99175.22
55628,13040,34,273.19,309.07,84434.83
55629,13040,211,192.97,118.28,22824.49
55630,13041,80,1033.0,235.51,243281.83
55631,13041,156,824.3,209.75,172896.92
55632,13041,297,279.0,394.91,110179.89
55633,13042,80,168.0,235.51,39565.68
55634,13042,156,130.06,209.75,27280.08
55635,13042,297,126.0,394.91,49758.66
55636,13043,265,170.77,395.11,67472.93
55637,13043,221,214.07,193.17,41351.9
55638,13043,69,557.26,60.73,33842.4
55639,13043,289,163.0,355.5,57946.5
55640,13044,299,246.32,370.1,91163.03
55641,13044,198,851.04,86.4,73529.86
55642,13044,284,43.5,65.25,2838.38
55643,13044,270,292.07,209.82,61282.13
55644,13045,186,371.9,129.85,48291.21
55645,13045,143,47.4,39.55,1874.67
55646,13045,77,69.75,303.19,21147.5
55647,13046,48,322.29,444.31,143196.67
55648,13046,94,754.85,159.71,120557.09
55649,13046,143,687.07,39.55,27173.62
55650,13046,207,500.0,180.84,90420.0
55651,13046,267,51.0,368.02,18769.02
55652,13047,291,99.26,142.34,14128.67
55653,13047,21,175.0,280.2,49035.0
55654,13047,180,556.0,41.85,23268.6
55655,13048,71,728.15,273.96,199483.97
55656,13048,298,462.29,155.91,72075.63
55657,13048,161,203.0,403.16,81841.48
55658,13049,193,930.88,109.04,101503.16
55659,13049,163,491.43,240.85,118360.92
55660,13049,297,761.0,394.91,300526.51
55661,13049,295,245.53,257.74,63282.9
55662,13049,56,133.95,188.42,25238.86
55663,13050,37,116.67,370.67,43246.07
55664,13050,136,153.82,95.23,14648.28
55665,13050,194,118.29,48.5,5737.07
55666,13050,232,237.63,153.46,36466.7
55667,13050,214,154.21,418.43,64526.09
55668,13050,170,255.1,11.97,3053.55
55669,13051,123,276.0,157.51,43472.76
55670,13051,12,344.95,206.18,71121.79
55671,13051,282,516.38,283.59,146440.2
55672,13051,28,504.71,438.55,221340.57
55673,13051,226,30.78,132.02,4063.58
55674,13052,191,531.58,443.97,236005.57
55675,13052,195,700.44,71.33,49962.39
55676,13052,204,935.61,186.45,174444.48
55677,13053,275,165.62,405.11,67094.32
55678,13053,1,347.0,436.54,151479.38
55679,13053,285,17.17,357.93,6145.66
55680,13054,80,307.0,235.51,72301.57
55681,13054,156,110.36,209.75,23148.01
55682,13054,297,150.0,394.91,59236.5
55683,13055,80,134.0,235.51,31558.34
55684,13055,156,53.1,209.75,11137.73
55685,13055,297,58.0,394.91,22904.78
55686,13056,260,77.0,76.43,5885.11
55687,13056,256,156.57,65.48,10252.2
55688,13056,199,655.0,130.44,85438.2
55689,13056,300,69.0,52.45,3619.05
55690,13057,186,637.42,129.85,82768.99
55691,13057,143,372.98,39.55,14751.36
55692,13057,77,316.27,303.19,95889.9
55693,13058,275,377.41,405.11,152892.57
55694,13058,1,110.0,436.54,48019.4
55695,13058,285,148.66,357.93,53209.87
55696,13059,48,411.07,444.31,182642.51
55697,13059,94,140.34,159.71,22413.7
55698,13059,143,389.14,39.55,15390.49
55699,13059,207,105.0,180.84,18988.2
55700,13059,267,131.0,368.02,48210.62
55701,13060,260,630.0,76.43,48150.9
55702,13060,157,395.0,337.12,133162.4
55703,13060,227,480.27,262.81,126219.76
55704,13060,286,236.0,280.17,66120.12
55705,13061,193,47.91,109.04,5224.11
55706,13061,82,309.44,249.7,77267.17
55707,13061,226,414.76,132.02,54756.62
55708,13062,48,698.4,444.31,310306.1
55709,13062,94,214.65,159.71,34281.75
55710,13062,143,186.55,39.55,7378.05
55711,13062,207,156.0,180.84,28211.04
55712,13062,267,755.0,368.02,277855.1
55713,13063,275,370.49,405.11,150089.2
55714,13063,1,552.0,436.54,240970.08
55715,13063,285,547.64,357.93,196016.79
55716,13064,250,537.0,422.44,226850.28
55717,13064,117,430.0,60.61,26062.3
55718,13064,139,301.99,311.61,94103.1
55719,13064,173,229.95,149.39,34352.23
55720,13064,154,216.13,279.36,60378.08
55721,13065,200,299.15,80.5,24081.57
55722,13065,136,496.3,95.23,47262.65
55723,13065,229,597.0,218.07,130187.79
55724,13066,123,258.0,157.51,40637.58
55725,13066,12,351.45,206.18,72461.96
55726,13066,282,370.18,283.59,104979.35
55727,13066,28,304.33,438.55,133463.92
55728,13066,226,336.87,132.02,44473.58
55729,13067,287,151.66,241.46,36619.82
55730,13067,166,163.11,241.08,39322.56
55731,13067,196,277.0,112.94,31284.38
55732,13067,155,310.0,167.9,52049.0
55733,13068,50,388.39,268.58,104313.79
55734,13068,140,525.39,20.57,10807.27
55735,13068,29,215.71,443.84,95740.73
55736,13068,287,277.19,241.46,66930.3
55737,13068,211,82.28,118.28,9732.08
55738,13068,209,70.0,389.88,27291.6
55739,13069,264,108.93,163.4,17799.16
55740,13069,194,177.13,48.5,8590.81
55741,13069,232,606.6,153.46,93088.84
55742,13069,274,594.0,106.8,63439.2
55743,13069,256,62.16,65.48,4070.24
55744,13069,276,459.75,174.6,80272.35
55745,13070,48,153.51,444.31,68206.03
55746,13070,94,22.59,159.71,3607.85
55747,13070,143,121.26,39.55,4795.83
55748,13070,207,152.0,180.84,27487.68
55749,13070,267,163.0,368.02,59987.26
55750,13071,255,258.0,379.3,97859.4
55751,13071,132,419.0,82.12,34408.28
55752,13071,66,170.13,382.79,65124.06
55753,13071,35,274.0,75.69,20739.06
55754,13072,193,569.77,109.04,62127.72
55755,13072,82,74.27,249.7,18545.22
55756,13072,226,641.17,132.02,84647.26
55757,13073,275,164.46,405.11,66624.39
55758,13073,1,273.0,436.54,119175.42
55759,13073,285,743.64,357.93,266171.07
55760,13074,212,215.63,79.39,17118.87
55761,13074,240,315.0,342.82,107988.3
55762,13074,209,200.0,389.88,77976.0
55763,13075,228,21.0,72.0,1512.0
55764,13075,45,127.88,14.79,1891.35
55765,13075,73,363.57,303.25,110252.6
55766,13075,264,485.28,163.4,79294.75
55767,13075,35,181.0,75.69,13699.89
55768,13076,228,489.0,72.0,35208.0
55769,13076,45,46.52,14.79,688.03
55770,13076,73,365.1,303.25,110716.58
55771,13076,264,455.89,163.4,74492.43
55772,13076,35,254.0,75.69,19225.26
55773,13077,28,272.86,438.55,119662.75
55774,13077,101,1260.0,353.29,445145.4
55775,13077,279,748.0,282.03,210958.44
55776,13078,50,154.41,268.58,41471.44
55777,13078,140,382.99,20.57,7878.1
55778,13078,29,368.92,443.84,163741.45
55779,13078,287,72.3,241.46,17457.56
55780,13078,211,319.36,118.28,37773.9
55781,13078,209,171.0,389.88,66669.48
55782,13079,228,286.0,72.0,20592.0
55783,13079,45,148.5,14.79,2196.32
55784,13079,73,77.79,303.25,23589.82
55785,13079,264,141.68,163.4,23150.51
55786,13079,35,485.0,75.69,36709.65
55787,13080,48,272.46,444.31,121056.7
55788,13080,94,646.75,159.71,103292.44
55789,13080,143,217.81,39.55,8614.39
55790,13080,207,115.0,180.84,20796.6
55791,13080,267,145.0,368.02,53362.9
55792,13081,48,237.76,444.31,105639.15
55793,13081,94,306.16,159.71,48896.81
55794,13081,143,318.11,39.55,12581.25
55795,13081,207,60.0,180.84,10850.4
55796,13081,267,371.0,368.02,136535.42
55797,13082,95,510.86,266.69,136241.25
55798,13082,211,274.43,118.28,32459.58
55799,13082,250,585.0,422.44,247127.4
55800,13082,290,762.0,70.8,53949.6
55801,13082,273,519.47,227.72,118293.71
55802,13083,50,544.53,268.58,146249.87
55803,13083,140,439.08,20.57,9031.88
55804,13083,29,625.89,443.84,277795.02
55805,13083,287,482.89,241.46,116598.62
55806,13083,211,192.15,118.28,22727.5
55807,13083,209,643.0,389.88,250692.84
55808,13084,184,149.0,195.95,29196.55
55809,13084,295,59.22,257.74,15263.36
55810,13084,173,45.49,149.39,6795.75
55811,13085,257,318.13,358.48,114043.24
55812,13085,208,83.0,436.35,36217.05
55813,13085,288,237.66,402.57,95674.79
55814,13085,103,400.97,281.07,112700.64
55815,13085,238,627.0,116.82,73246.14
55816,13086,191,639.95,443.97,284118.6
55817,13086,195,450.23,71.33,32114.91
55818,13086,204,130.79,186.45,24385.8
55819,13087,265,612.4,395.11,241965.36
55820,13087,221,468.29,193.17,90459.58
55821,13087,69,487.46,60.73,29603.45
55822,13087,289,258.0,355.5,91719.0
55823,13088,48,1009.05,444.31,448331.01
55824,13088,94,91.68,159.71,14642.21
55825,13088,143,260.75,39.55,10312.66
55826,13088,207,202.0,180.84,36529.68
55827,13088,267,697.0,368.02,256509.94
55828,13089,48,102.08,444.31,45355.16
55829,13089,94,97.76,159.71,15613.25
55830,13089,143,231.46,39.55,9154.24
55831,13089,207,487.0,180.84,88069.08
55832,13089,267,435.0,368.02,160088.7
55833,13090,299,278.2,370.1,102961.82
55834,13090,198,192.63,86.4,16643.23
55835,13090,284,48.05,65.25,3135.26
55836,13090,270,287.09,209.82,60237.22
55837,13091,189,239.29,258.14,61770.32
55838,13091,250,133.0,422.44,56184.52
55839,13091,129,309.0,21.27,6572.43
55840,13091,261,328.0,367.11,120412.08
55841,13092,189,173.01,258.14,44660.8
55842,13092,250,66.0,422.44,27881.04
55843,13092,129,225.0,21.27,4785.75
55844,13092,261,477.0,367.11,175111.47
55845,13093,287,419.46,241.46,101282.81
55846,13093,166,420.32,241.08,101330.75
55847,13093,196,310.0,112.94,35011.4
55848,13093,155,120.0,167.9,20148.0
55849,13094,257,58.03,358.48,20802.59
55850,13094,81,33.03,383.93,12681.21
55851,13094,121,221.61,289.47,64149.45
55852,13095,200,164.65,80.5,13254.33
55853,13095,136,464.96,95.23,44278.14
55854,13095,229,297.0,218.07,64766.79
55855,13096,291,256.0,142.34,36439.04
55856,13096,21,176.0,280.2,49315.2
55857,13096,180,339.0,41.85,14187.15
55858,13097,192,594.0,273.78,162625.32
55859,13097,229,774.0,218.07,168786.18
55860,13097,27,232.84,37.75,8789.71
55861,13097,248,555.07,58.56,32504.9
55862,13097,79,149.22,348.23,51962.88
55863,13098,80,511.0,235.51,120345.61
55864,13098,156,323.45,209.75,67843.64
55865,13098,297,440.0,394.91,173760.4
55866,13099,291,439.96,142.34,62623.91
55867,13099,21,534.0,280.2,149626.8
55868,13099,180,164.0,41.85,6863.4
55869,13100,153,327.54,219.58,71921.23
55870,13100,184,637.0,195.95,124820.15
55871,13100,103,449.39,281.07,126310.05
55872,13100,19,90.4,400.95,36245.88
55873,13100,167,222.0,111.38,24726.36
55874,13100,136,343.78,95.23,32738.17
55875,13101,71,1017.5,273.96,278754.3
55876,13101,298,199.78,155.91,31147.7
55877,13101,161,117.0,403.16,47169.72
55878,13102,95,438.09,266.69,116834.22
55879,13102,211,333.69,118.28,39468.85
55880,13102,250,742.0,422.44,313450.48
55881,13102,290,434.0,70.8,30727.2
55882,13102,273,986.77,227.72,224707.26
55883,13103,264,236.71,163.4,38678.41
55884,13103,194,603.34,48.5,29261.99
55885,13103,232,124.43,153.46,19095.03
55886,13103,274,33.0,106.8,3524.4
55887,13103,256,617.02,65.48,40402.47
55888,13103,276,617.99,174.6,107901.05
55889,13104,48,325.82,444.31,144765.08
55890,13104,94,121.0,159.71,19324.91
55891,13104,143,151.23,39.55,5981.15
55892,13104,207,217.0,180.84,39242.28
55893,13104,267,337.0,368.02,124022.74
55894,13105,123,109.0,157.51,17168.59
55895,13105,12,219.84,206.18,45326.61
55896,13105,282,569.28,283.59,161442.12
55897,13105,28,154.36,438.55,67694.58
55898,13105,226,122.38,132.02,16156.61
55899,13106,287,153.44,241.46,37049.62
55900,13106,166,67.76,241.08,16335.58
55901,13106,196,285.0,112.94,32187.9
55902,13106,155,295.0,167.9,49530.5
55903,13107,37,132.71,370.67,49191.62
55904,13107,136,163.98,95.23,15615.82
55905,13107,194,42.73,48.5,2072.4
55906,13107,232,290.04,153.46,44509.54
55907,13107,214,311.55,418.43,130361.87
55908,13107,170,102.85,11.97,1231.11
55909,13108,287,889.95,241.46,214887.33
55910,13108,166,541.38,241.08,130515.89
55911,13108,196,816.0,112.94,92159.04
55912,13108,155,419.0,167.9,70350.1
55913,13109,94,116.57,159.71,18617.39
55914,13109,69,190.3,60.73,11556.92
55915,13109,296,36.54,343.82,12563.18
55916,13110,275,319.27,405.11,129339.47
55917,13110,1,297.0,436.54,129652.38
55918,13110,285,60.4,357.93,21618.97
55919,13111,231,298.0,26.17,7798.66
55920,13111,211,243.85,118.28,28842.58
55921,13111,285,354.78,357.93,126986.41
55922,13111,58,141.55,28.2,3991.71
55923,13111,116,692.33,36.91,25553.9
55924,13112,271,95.0,137.72,13083.4
55925,13112,67,285.87,113.56,32463.4
55926,13112,126,196.89,301.4,59342.65
55927,13113,277,177.0,245.97,43536.69
55928,13113,106,428.0,68.74,29420.72
55929,13113,126,418.54,301.4,126147.96
55930,13113,95,405.42,266.69,108121.46
55931,13113,10,244.74,284.34,69589.37
55932,13113,79,490.46,348.23,170792.89
55933,13114,265,590.23,395.11,233205.78
55934,13114,221,761.96,193.17,147187.81
55935,13114,69,281.45,60.73,17092.46
55936,13114,289,322.0,355.5,114471.0
55937,13115,287,336.85,241.46,81335.8
55938,13115,166,438.33,241.08,105672.6
55939,13115,196,404.0,112.94,45627.76
55940,13115,155,427.0,167.9,71693.3
55941,13116,189,67.46,258.14,17414.12
